data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Pre May 16,X000512,COMPLETED,2007,North Melbourne,362,591-593 Elizabeth Street MELBOURNE VIC 3000,103245,,,,,7,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9580838,-37.80452349,"{'lon': 144.9580838, 'lat': -37.80452349}"
Pre May 16,X000364,COMPLETED,2013,Carlton,239,786-798 Elizabeth Street MELBOURNE VIC 3000,103257,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,144.9582638,-37.80007242,"{'lon': 144.9582638, 'lat': -37.80007242}"
Pre May 16,X000525,COMPLETED,2013,North Melbourne,370,130-140 Errol Street NORTH MELBOURNE VIC 3051,103494,,,,,5,29,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,144.9501887,-37.80183594,"{'lon': 144.9501887, 'lat': -37.80183594}"
Pre May 16,X000111,COMPLETED,2009,Melbourne (CBD),47,113-149 Exhibition Street MELBOURNE VIC 3000,103597,,,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43619,1250,0,0,0,0,0,0,0,0,0,0,144.9701094,-37.81281423,"{'lon': 144.9701094, 'lat': -37.81281423}"
Pre May 16,X000092,COMPLETED,2003,Melbourne (CBD),38,96-102 Exhibition Street MELBOURNE VIC 3000,103628,,,,,10,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9714494,-37.81330117,"{'lon': 144.9714494, 'lat': -37.81330117}"
Pre May 16,X000235,COMPLETED,2009,Melbourne (CBD),87,Fraser Place Melbourne 17-19 Exploration Lane MELBOURNE VIC 3000,103631,,,,,14,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,130,0,0,0,0,0,0,0,0,0,0,144.9680775,-37.80895367,"{'lon': 144.9680775, 'lat': -37.80895367}"
Pre May 16,X000533,COMPLETED,2005,North Melbourne,375,RMIT Village 5-17 Flemington Road NORTH MELBOURNE VIC 3051,103810,,,,,6,0,0,0,0,0,238,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.955841,-37.80142395,"{'lon': 144.955841, 'lat': -37.80142395}"
Pre May 16,X000550,COMPLETED,2012,North Melbourne,378,Unilodge on Villiers Apartments 51-63 Villiers Street NORTH MELBOURNE VIC 3051,103818,,,,,10,0,0,0,0,0,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,0,144.9533473,-37.7989505,"{'lon': 144.9533473, 'lat': -37.7989505}"
Pre May 16,X000013,COMPLETED,2009,Melbourne (CBD),11,YHA Melbourne Central 562-564 Flinders Street MELBOURNE VIC 3000,103985,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9556322,-37.82059587,"{'lon': 144.9556322, 'lat': -37.82059587}"
Pre May 16,X000032,COMPLETED,2009,Melbourne (CBD),17,The Duke 142-148 Flinders Street MELBOURNE VIC 3000,104021,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,144.9700863,-37.8164075,"{'lon': 144.9700863, 'lat': -37.8164075}"
Pre May 16,X000289,COMPLETED,2015,Melbourne (CBD),104,151-165 Franklin Street MELBOURNE VIC 3000,104084,,,,,45,782,20,357,369,36,0,0,0,0,0,0,0,0,0,494,1060,0,0,0,0,0,0,0,342,293,0,144.9595688,-37.8090435,"{'lon': 144.9595688, 'lat': -37.8090435}"
Pre May 16,X000316,COMPLETED,2009,Melbourne (CBD),115,58-64 Franklin Street MELBOURNE VIC 3000,104101,,,,,11,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9608156,-37.80741732,"{'lon': 144.9608156, 'lat': -37.80741732}"
Pre May 16,X000280,COMPLETED,2009,West Melbourne (Residential),101,Cityside 50-64 Jeffcott Street WEST MELBOURNE VIC 3003,105111,,,,,15,175,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,144.951613,-37.81157691,"{'lon': 144.951613, 'lat': -37.81157691}"
Pre May 16,X000944,COMPLETED,2011,Melbourne (Remainder),850,Yarra Boathouses 1-7 Boathouse Drive MELBOURNE VIC 3004,105113,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,144.9705641,-37.81990552,"{'lon': 144.9705641, 'lat': -37.81990552}"
Pre May 16,X000359,COMPLETED,2003,Carlton,227,101-111 Neill Street CARLTON VIC 3053,105188,,,,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9716134,-37.79470004,"{'lon': 144.9716134, 'lat': -37.79470004}"
Pre May 16,X000625,COMPLETED,2012,West Melbourne (Industrial),502,133-165 Kensington Road WEST MELBOURNE VIC 3003,105221,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,5738,0,0,0,0,0,0,0,0,144.9191747,-37.79963865,"{'lon': 144.9191747, 'lat': -37.79963865}"
Pre May 16,X000254,COMPLETED,2014,Melbourne (CBD),94,312-318 La Trobe Street MELBOURNE VIC 3000,105483,,,,,24,0,0,0,0,0,379,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9600702,-37.81028876,"{'lon': 144.9600702, 'lat': -37.81028876}"
Pre May 16,X000272,COMPLETED,2008,Melbourne (CBD),97,58-66 La Trobe Street MELBOURNE VIC 3000,105491,,,,,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9669434,-37.80829651,"{'lon': 144.9669434, 'lat': -37.80829651}"
Pre May 16,X000387,COMPLETED,2009,Carlton,257,100-106 Leicester Street CARLTON VIC 3053,105524,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,144.9608578,-37.80370838,"{'lon': 144.9608578, 'lat': -37.80370838}"
Pre May 16,X000388,COMPLETED,2011,Carlton,257,100-106 Leicester Street CARLTON VIC 3053,105524,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,144.9608578,-37.80370838,"{'lon': 144.9608578, 'lat': -37.80370838}"
Pre May 16,X000173,COMPLETED,2006,Melbourne (CBD),68,23-33 Lonsdale Street MELBOURNE VIC 3000,105669,,,,,29,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9713817,-37.80989265,"{'lon': 144.9713817, 'lat': -37.80989265}"
Pre May 16,X000171,COMPLETED,2004,Melbourne (CBD),67,139-143 Lonsdale Street MELBOURNE VIC 3000,105680,,,,,16,0,0,0,0,0,0,0,0,0,0,89,89,0,0,146,37,0,0,0,0,0,0,0,0,0,0,144.9682613,-37.81078621,"{'lon': 144.9682613, 'lat': -37.81078621}"
Pre May 16,X000163,COMPLETED,2014,Melbourne (CBD),65,269-321 Lonsdale Street MELBOURNE VIC 3000,105698,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,144.9639296,-37.81247167,"{'lon': 144.9639296, 'lat': -37.81247167}"
Pre May 16,X000154,COMPLETED,2013,Melbourne (CBD),61,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,,,,,47,699,0,423,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9536247,-37.81542152,"{'lon': 144.9536247, 'lat': -37.81542152}"
Pre May 16,X000193,COMPLETED,2002,Melbourne (CBD),74,University City Apartments 402-408 Lonsdale Street MELBOURNE VIC 3000,105737,,,,,13,0,0,0,0,0,214,0,214,0,0,0,0,0,0,97,195,0,0,0,0,0,0,0,0,0,0,144.9603272,-37.81245056,"{'lon': 144.9603272, 'lat': -37.81245056}"
Pre May 16,X000226,COMPLETED,2005,Melbourne (CBD),85,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,105746,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,144.9627706,-37.81050923,"{'lon': 144.9627706, 'lat': -37.81050923}"
Pre May 16,X000195,COMPLETED,2003,Melbourne (CBD),76,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,,,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44840,32834,0,0,0,0,0,0,0,0,0,0,144.965725,-37.81067869,"{'lon': 144.965725, 'lat': -37.81067869}"
Pre May 16,X000196,COMPLETED,2004,Melbourne (CBD),76,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450,0,0,0,0,0,0,0,0,0,0,0,144.965725,-37.81067869,"{'lon': 144.965725, 'lat': -37.81067869}"
Pre May 16,X000130,COMPLETED,2004,Melbourne (CBD),53,451-457 Little Bourke Street MELBOURNE VIC 3000,105854,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,0,0,0,0,0,0,0,0,0,0,144.959416,-37.81446338,"{'lon': 144.959416, 'lat': -37.81446338}"
Pre May 16,X000164,COMPLETED,2002,Melbourne (CBD),65,Break Free (Heritage on Little Bourke) 318-322 Little Bourke Street MELBOURNE VIC 3000,105875,,,,,13,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9631275,-37.81292592,"{'lon': 144.9631275, 'lat': -37.81292592}"
Pre May 16,X000090,COMPLETED,2014,Melbourne (CBD),38,25-35 Little Collins Street MELBOURNE VIC 3000,105910,,,,,32,187,0,0,0,0,0,0,0,0,174,0,174,0,0,0,0,0,0,0,0,306,0,0,40,52,0,144.9727056,-37.81289879,"{'lon': 144.9727056, 'lat': -37.81289879}"
Pre May 16,X000186,COMPLETED,2014,Melbourne (CBD),72,Metro Park West Apartments 557-561 Little Lonsdale Street MELBOURNE VIC 3000,106024,,,,,25,195,0,160,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,144.9553662,-37.81335272,"{'lon': 144.9553662, 'lat': -37.81335272}"
Pre May 16,X000236,COMPLETED,2010,Melbourne (CBD),87,EastEnd Apartments 2-14 Exploration Lane MELBOURNE VIC 3000,106056,,,,,30,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,144.9684463,-37.8091399,"{'lon': 144.9684463, 'lat': -37.8091399}"
Pre May 16,X000371,COMPLETED,2008,Carlton,247,204-218 Lygon Street CARLTON VIC 3053,106237,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7581,328,0,0,0,0,0,0,0,0,0,0,144.9671431,-37.80218764,"{'lon': 144.9671431, 'lat': -37.80218764}"
Pre May 16,X000376,COMPLETED,2003,Carlton,252,98-126 Lygon Street CARLTON VIC 3053,106250,,,,,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,144.9667019,-37.80443771,"{'lon': 144.9667019, 'lat': -37.80443771}"
Pre May 16,X000457,COMPLETED,2009,North Melbourne,322,135-173 Macaulay Road NORTH MELBOURNE VIC 3051,106293,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,144.9405564,-37.79747129,"{'lon': 144.9405564, 'lat': -37.79747129}"
Pre May 16,X000446,COMPLETED,2011,North Melbourne,309,287-313 MacAulay Road NORTH MELBOURNE VIC 3051,106303,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803,0,0,0,0,0,0,0,144.9371088,-37.79545188,"{'lon': 144.9371088, 'lat': -37.79545188}"
Pre May 16,X000099,COMPLETED,2004,Melbourne (CBD),44,18-22 McKillop Street MELBOURNE VIC 3000,106374,,,,,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9618186,-37.8151458,"{'lon': 144.9618186, 'lat': -37.8151458}"
Pre May 16,X000961,COMPLETED,2014,Parkville,927,Evo Apartments 107-115 Manningham Street PARKVILLE VIC 3052,106408,,,,,6,175,0,14,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,144.9406843,-37.78442153,"{'lon': 144.9406843, 'lat': -37.78442153}"
Pre May 16,X000963,COMPLETED,2014,Parkville,927,125-133 Manningham Street PARKVILLE VIC 3052,106414,,,,,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9403735,-37.78384346,"{'lon': 144.9403735, 'lat': -37.78384346}"
Pre May 16,X000431,COMPLETED,2003,Carlton,266,9-13 Earl Street CARLTON VIC 3053,107085,,,,,8,0,0,0,0,0,97,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9654309,-37.80616681,"{'lon': 144.9654309, 'lat': -37.80616681}"
Pre May 16,X000503,COMPLETED,2005,North Melbourne,359,140-164 Peel Street NORTH MELBOURNE VIC 3051,107528,,,,,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9566607,-37.80444383,"{'lon': 144.9566607, 'lat': -37.80444383}"
Pre May 16,X000381,COMPLETED,2014,Carlton,255,95-125 Pelham Street CARLTON VIC 3053,107541,,,,,15,118,0,92,25,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,40,0,144.964422,-37.80282176,"{'lon': 144.964422, 'lat': -37.80282176}"
Pre May 16,X000987,COMPLETED,2011,Parkville,930,CSL Limited 39-79 Poplar Road PARKVILLE VIC 3052,107618,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,144.9447501,-37.78034463,"{'lon': 144.9447501, 'lat': -37.78034463}"
Pre May 16,X000415,COMPLETED,2010,Carlton,264,205-209 Queensberry Street CARLTON VIC 3053,107869,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,144.9619971,-37.80465676,"{'lon': 144.9619971, 'lat': -37.80465676}"
Pre May 16,X000904,COMPLETED,2015,Southbank,802,31-49 Queens Bridge Street SOUTHBANK VIC 3006,108045,,,,,67,667,0,0,0,0,0,0,0,0,0,0,0,0,0,811,250,0,0,0,0,0,0,0,611,0,0,144.9613935,-37.82293404,"{'lon': 144.9613935, 'lat': -37.82293404}"
Pre May 16,X000133,COMPLETED,2003,Melbourne (CBD),54,184-192 Queen Street MELBOURNE VIC 3000,108104,,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,110,0,0,0,0,0,0,0,0,0,0,144.9606798,-37.81402804,"{'lon': 144.9606798, 'lat': -37.81402804}"
Pre May 16,X000375,COMPLETED,2011,Carlton,251,83-95 Rathdowne Street CARLTON VIC 3053,108155,,,,,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,144.9687987,-37.80485099,"{'lon': 144.9687987, 'lat': -37.80485099}"
Pre May 16,X000352,COMPLETED,2004,Carlton,216,349-355 Rathdowne Street CARLTON VIC 3053,108193,,,,,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.969914,-37.79819052,"{'lon': 144.969914, 'lat': -37.79819052}"
Pre May 16,X000353,COMPLETED,2004,Carlton,216,357-363 Rathdowne Street CARLTON VIC 3053,108194,,,,,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9699425,-37.79802699,"{'lon': 144.9699425, 'lat': -37.79802699}"
Pre May 16,X000595,COMPLETED,2011,West Melbourne (Residential),432,42-50 Rosslyn Street WEST MELBOURNE VIC 3003,108443,,,,,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,144.9525577,-37.80740897,"{'lon': 144.9525577, 'lat': -37.80740897}"
Pre May 16,X000304,COMPLETED,2010,Melbourne (CBD),107,380-388 Russell Street MELBOURNE VIC 3000,108561,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9661017,-37.8074831,"{'lon': 144.9661017, 'lat': -37.8074831}"
Pre May 16,X000113,COMPLETED,2002,Melbourne (CBD),47,Hero Apartments 114-120 Russell Street MELBOURNE VIC 3000,108591,,,,,15,132,0,0,0,0,0,0,0,0,0,26,26,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,144.9690282,-37.81349357,"{'lon': 144.9690282, 'lat': -37.81349357}"
Pre May 16,X000715,COMPLETED,2006,Melbourne (Remainder),724,519-539 St Kilda Road MELBOURNE VIC 3004,108646,,,,,9,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,144.9798741,-37.84556679,"{'lon': 144.9798741, 'lat': -37.84556679}"
Pre May 16,X000592,COMPLETED,2008,West Melbourne (Residential),431,478-486 Spencer Street WEST MELBOURNE VIC 3003,108942,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,144.9498257,-37.80874254,"{'lon': 144.9498257, 'lat': -37.80874254}"
Pre May 16,X000593,COMPLETED,2003,West Melbourne (Residential),431,61-63 Stanley Street WEST MELBOURNE VIC 3003,109003,,,,,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9495462,-37.80835759,"{'lon': 144.9495462, 'lat': -37.80835759}"
Pre May 16,X000590,COMPLETED,2007,West Melbourne (Residential),430,115-121 Stanley Street WEST MELBOURNE VIC 3003,109013,,,,,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9479487,-37.80928863,"{'lon': 144.9479487, 'lat': -37.80928863}"
Pre May 16,X000588,COMPLETED,2014,West Melbourne (Residential),427,162-170 Stanley Street WEST MELBOURNE VIC 3003,109042,,,,,4,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9471711,-37.80904391,"{'lon': 144.9471711, 'lat': -37.80904391}"
Pre May 16,X000707,COMPLETED,2012,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,144.9824354,-37.82485516,"{'lon': 144.9824354, 'lat': -37.82485516}"
Pre May 16,X000331,COMPLETED,2007,Carlton,203,864-866 Swanston Street CARLTON VIC 3053,109349,,,,,2,1,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9651384,-37.79606949,"{'lon': 144.9651384, 'lat': -37.79606949}"
Pre May 16,X000626,COMPLETED,2013,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1325,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000627,COMPLETED,2009,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2989,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000630,COMPLETED,2004,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000631,COMPLETED,2006,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000633,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,2265,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000635,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,487,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000636,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,470,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000534,COMPLETED,2005,North Melbourne,376,12-24 Tyrone Street NORTH MELBOURNE VIC 3051,109554,,,,,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9543622,-37.80091468,"{'lon': 144.9543622, 'lat': -37.80091468}"
Pre May 16,X000354,COMPLETED,2014,Carlton,219,14-28 University Street CARLTON VIC 3053,109572,,,,,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9693014,-37.79941827,"{'lon': 144.9693014, 'lat': -37.79941827}"
Pre May 16,X000560,COMPLETED,2007,West Melbourne (Residential),403,Silk Apartments 493-499 Victoria Street WEST MELBOURNE VIC 3003,109756,,,,,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9434493,-37.80481305,"{'lon': 144.9434493, 'lat': -37.80481305}"
Pre May 16,X000492,COMPLETED,2012,North Melbourne,355,448 Victoria Street NORTH MELBOURNE VIC 3051,109803,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9513519,-37.80505506,"{'lon': 144.9513519, 'lat': -37.80505506}"
Pre May 16,X000548,COMPLETED,2003,North Melbourne,378,1-9 Villiers Street NORTH MELBOURNE VIC 3051,109857,,,,,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9520654,-37.79989626,"{'lon': 144.9520654, 'lat': -37.79989626}"
Pre May 16,X000207,COMPLETED,2004,Melbourne (CBD),82,277-287 William Street MELBOURNE VIC 3000,110108,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,355,0,0,0,0,0,0,0,0,0,0,144.9563615,-37.8125206,"{'lon': 144.9563615, 'lat': -37.8125206}"
Pre May 16,X000535,COMPLETED,2010,North Melbourne,376,16-28 Wreckyn Street NORTH MELBOURNE VIC 3051,110261,,,,,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,144.9542365,-37.80069722,"{'lon': 144.9542365, 'lat': -37.80069722}"
Pre May 16,X000932,COMPLETED,2008,Southbank,812,18 Kavanagh Street SOUTHBANK VIC 3006,110416,,,,,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,87,0,0,0,0,0,0,0,0,0,0,144.9660269,-37.82271891,"{'lon': 144.9660269, 'lat': -37.82271891}"
Pre May 16,X000756,COMPLETED,2010,Southbank,748,Elm Apartments 18-24 Dorcas Street SOUTHBANK VIC 3006,110435,,,,,17,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,144.9695712,-37.83002099,"{'lon': 144.9695712, 'lat': -37.83002099}"
Pre May 16,X000726,COMPLETED,2010,Southbank,732,109-117 Clarendon Street SOUTHBANK VIC 3006,110482,,,,,33,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,144.9584752,-37.82773625,"{'lon': 144.9584752, 'lat': -37.82773625}"
Pre May 16,X000911,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,0,0,0,0,144.9523045,-37.82538979,"{'lon': 144.9523045, 'lat': -37.82538979}"
Pre May 16,X000912,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,144.9523045,-37.82538979,"{'lon': 144.9523045, 'lat': -37.82538979}"
Pre May 16,X000840,COMPLETED,2012,Port Melbourne,781,674-702 Lorimer Street PORT MELBOURNE VIC 3207,110515,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,0,0,0,0,0,0,0,0,144.9233618,-37.82230248,"{'lon': 144.9233618, 'lat': -37.82230248}"
Pre May 16,X000841,COMPLETED,2010,Port Melbourne,781,704-744 Lorimer Street PORT MELBOURNE VIC 3207,110516,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,53,0,0,144.9254499,-37.82167499,"{'lon': 144.9254499, 'lat': -37.82167499}"
Pre May 16,X000767,COMPLETED,2007,Docklands,772,Hallmarc Business Park 69-79 Lorimer Street DOCKLANDS VIC 3008,110528,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7157,0,0,0,0,0,0,0,0,0,0,0,144.9427044,-37.82495447,"{'lon': 144.9427044, 'lat': -37.82495447}"
Pre May 16,X000768,COMPLETED,2011,Docklands,772,81-83 Lorimer Street DOCKLANDS VIC 3008,110529,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4266,0,0,0,0,0,0,0,0,89,0,0,144.9421449,-37.82460896,"{'lon': 144.9421449, 'lat': -37.82460896}"
Pre May 16,X000835,COMPLETED,2010,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,500,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"{'lon': 144.9253878, 'lat': -37.82302894}"
Pre May 16,X000848,COMPLETED,2002,Port Melbourne,786,157-171 Salmon Street PORT MELBOURNE VIC 3207,110588,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469,0,0,0,0,0,0,0,0,0,0,0,144.9212377,-37.82732829,"{'lon': 144.9212377, 'lat': -37.82732829}"
